order_id,product_id,seller_id,price,shipping_charges
dPlQqqN5F1qq,mKjdyt3tyue7,VyDYXaRCd51S,56.89,7.56
5RFjMRWgL70C,XVyIVySiwQvZ,4cJY064rRFhL,2799.65,82.61
2nfZIVpXWOvH,iX1xlNxQE68I,ruq0u2ZpAMDr,107.63,293.27
Ja9ACvJG4wiC,us8MkoyX6np4,f9tu6ULae8aj,29.4,30.66
pKTgQxLZpuw1,gdS2MxenMsN5,nhZiNyvHKd8H,153.75,32.34
3VAEtx9sa1on,JQJVcplt5TNG,qxrGQWnncrge,109.82,32.34
88aBcsXM2j0y,8Wn686zcC7qd,WTbhLip6Y9IF,1561.0,21.65
AtM4eQ3YRvU5,XjOHOrY0i6NM,hvsAdyG9JEKS,109.6,18.05
3anFM1k0J9Px,D5aBv3ruhU3Y,yDXyFJchpECr,362.99,79.94
1hcr9vrs74lj,Cjq4di8arIUK,P2nCHWuo0HC0,28.6,23.07
ginKosYU1fqh,nXZPk6g0AKxS,XePbD5Ocm6Yk,78.73,33.22
cFeuyXga33fk,SKnuxvW4kagI,UA8WZi7OdnY9,243.0,42.49
5k3ZnbHg0YlO,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,19.96
RZQp0xt0Brf9,5m5M80FEZnLc,2u7k61LiSKc4,966.9,69.82
abZ50B7pxF2t,RmllmxWGlsiS,2IxTbqKqgUdA,238.4,52.06
i9eaEw2gZhuh,BMdrOUMMbVbA,yWBcmXHhf5dK,4099.99,41.41
NohVsW4HX36O,qOiDnN39CMGm,yHsOFiqVrV1u,517.65,45.52
5RSlq6Mhi9rT,RdONtksxbp3c,ruq0u2ZpAMDr,142.14,54.51
RF1M66F3CHcn,opWoTU2BWbGr,RlOHlMxGbwXj,359.6,40.2
avQmGlWGeYJM,DqC8QvEjuEuT,xVqnZmeeaibQ,93.6,19.38
sU3021esBzYq,XqNs8P5VB98T,DLzETaZuC9wr,48.89,10.39
iu325xn2xuDc,dYQ5y9MVdbd3,cM8nmqRkF30X,10.35,32.86
AenEGjJEWzm6,JGMr0GHn80XX,yGbPyLPc8PmT,1899.0,34.33
eEAl6gPrP5sD,7TDHNWKkNNeE,VJ5Szmsf2dUQ,54.16,13.66
c6qR0b3gCKzz,TnByLMoX4x33,BWczKEOZMEFy,2899.0,15.67
OIdketzLC8cc,aMd9lqh5Mh0Y,fPCae5a96bO4,2899.0,18.93
n6BJcM4Pl7C2,27O0he9UZll1,wAgnN3eGF2Af,966.9,60.8
wsgeEwcFo6vK,O7Xoojgmhlf3,7KovPWNcMm5O,48.4,120.19
u5oP77yHU0xo,EtByr6hYFH77,tNJnfkCxzhmN,117.56,82.19
DuwGpU16loNY,fEAVtBq81qsb,m6IJZtqbZBZn,70.23,60.07
JHUMWt2zHDFl,n5w5FeASKtoQ,yb5pVyCcejGS,47.2,73.22
RcV77phzhm99,7grztYpCkySJ,K0qPVGdA91KO,161.0,84.96
lGJtLWmjqsPg,urk5srpK4Est,dSEHH0pKrdMJ,28.82,56.68
ePDKuKgoxOwv,r70PJ6ho14tO,tIDK1g2TMADE,148.97,8.8
czLqKyZC2DOJ,1qIJHrFkJzOp,kJEFisr2CqPX,344.0,20.87
cNi9WgobePjb,pm6JwXEHTG4G,l1pYW6GBnPMr,779.9,20.9
FwOlIOlBGWvI,NwdM1S0CSOga,I4ffj2osK42R,79.3,13.31
KCQI9nf6fyR4,QqRt9fpBjLde,V8Stg8HdXCTe,509.99,61.32
9VHfHVQ1MSKK,fWXF6SfoqTCK,YLyaKG2mxBfu,264.5,17.46
e3KnkuYRHCx2,tPlw2QcQOvKf,r7VxefoTVHbb,692.0,2.75
gzqLhlczv0xd,xAU5QJnI3NSi,TuPm19CMKvrM,117.56,25.26
tfC1fgFAbCLc,VsSrPBpWebm0,rTKC7c3Tt984,33.41,35.95
HaBtYjCjR6KM,E76IGx38mrl7,QAf06UklpcpU,420.07,20.9
VwxASBgtbVdd,zitNKc4YNcaB,sc6gG9O1GxJ4,56.89,52.83
TPEAmdN8OmRi,PBgH9LNgvQVc,TuPm19CMKvrM,820.0,47.55
UN6Hp9h9OqjR,jMI5b7qxLQg9,iO41hmHOwUlR,560.0,30.38
EOWOqyf8W7zZ,a6GnieQ7TnDI,s9PULoMk80qE,56.89,7.01
NEFz6aO1X5mI,QCAiaLSyGTa2,zPSCpHFnSfys,84.94,27.68
u0DaLhPH6Car,TkedU7J2mkWs,7KovPWNcMm5O,93.97,51.33
iscTyBp5ubbh,BcdUJ3lve0IC,OnC6iPAbNc8Z,449.5,70.82
qqJ7CUTv4bSI,MXIDpBL8zOVA,XiLZgWSbLbMn,189.05,31.01
3L9Cpm4pD8yO,JRIPQBfPSjhM,O04i82YS0uAJ,18.42,32.61
kIueDvU4Emni,CY8OZ3lT9uqB,sevytuBWdSFl,2899.0,55.54
qX96nRmTVNsQ,3rp0kVNLRWtI,mFvZj7UmZKhl,146.3,70.82
n1vxdcuNoSSv,yJUEPbbFbtuS,VMcUj3BxBji6,116.94,142.49
OJiOhofPT6GY,mxI9YowAcL73,INtFf93xgez9,42.89,36.51
1gHRbVSUsWeZ,PWl2yBtu82h0,TuPm19CMKvrM,111.27,12.28
mLVm191TKLPb,nY0musWV1RFl,EGW4UK5bOeEZ,158.0,20.62
5Qxlq6bnitzW,6dDEOApVOORt,YRYlK9uqyLE6,188.8,18.02
hxY3yen5fwlu,6rPX5JFJY5mA,OnC6iPAbNc8Z,389.89,7.12
jSZGwLAqSDUn,yuIQ3aDQUEnM,XoReeOEjvEuw,174.42,7.52
pzJqWO6RrUYo,bdZMcl4443hh,nyvgAgymNBCt,328.0,2.46
UIvGDLZbwDc4,2Zj7phjDIzGm,fY3iUm5eRJsF,115.32,33.93
WLYPUqbCdtZM,bM2mDXeYMriv,3Alp7oIhUtGc,105.7,16.48
69lOXjS2bZgX,Yl2dsA1xyfLS,yGbPyLPc8PmT,0.85,34.33
eW8jEYwRbze8,D1Fm7zbU7M1V,8cMMpAAFEsxE,145.99,47.55
zj32Kj7bJ8NU,a3O7KWdsexjY,tNJnfkCxzhmN,117.56,63.79
XjurB07o55ol,nkTzIltXWEvo,AHG0TE6bRNNY,639.9,7.52
rAkfNmg6u5uU,bCr9ikj9gayr,vdQsCEgrH1Nk,97.05,6.87
KF8suAhgapjz,jZhkwSHKiukl,f9tu6ULae8aj,432.9,23.6
QymTDYTJHAZR,D3JNVBStLSow,qnlfARlM8iLa,148.5,141.36
mw0hEbQhrZbH,DBNWuPBAp8fw,sevytuBWdSFl,509.99,20.51
I0NRRzFAYKto,aro2HMw8bF75,IVBmMqVXGzPj,55.83,40.47
QuxHjJvWN5CL,QokGd0FR6Fqz,XiLZgWSbLbMn,347.45,18.01
nOg2BbLkuheR,LeAz8GLbGnGR,e04MSACAuPpW,109.82,70.82
63jw5CAuvLIZ,7ygwvbCJFuPx,RgI0dSuH1xBZ,89.1,34.6
tzXNneMWL1WX,DWGu91401z9b,AU9arwujlHdc,83.41,24.94
6Augqa1qz25D,eoqavbsAXNHR,no31OmqCal1K,30.5,9.18
ZEANrzi78y4z,6gnGbDQy6UMe,PXiSfwHphlHI,335.99,16.53
nJtBtM0NFrJz,LZIaG8nq5SUV,857m83X7YZic,100.9,38.66
smp3CzSn22Cj,KvidPAEAVI5p,Mhg6gqpiKkO7,42.89,30.66
9iVyrnIj3iYf,cNIQyQD7lRhk,5FvGdji6skxT,820.0,95.78
5V2mLsqjrfTm,BWO90iQx6dpG,2ZJaGRSW74BZ,38.4,47.6
ytwtro82Paye,O5h7ZaDCHZrx,vDmtF6gSG8GP,699.9,161.82
UsXAp8xyNDcc,AXHlvJXC2lgy,J8zCrgNURNmv,36.3,33.91
aQXKy6RXZ8Un,Gl8lTOaqomLU,EGW4UK5bOeEZ,58.1,0.21
obTrVP5NrlnX,T04Mxb5gFcXd,2jTASjIU2rIf,509.99,70.82
gU5FVSoCpljH,boOvcMU0idLN,1tQEjUJuOyJ8,347.45,17.91
BPnPhNFQ5CEd,u6RwI4fr2lwS,uEFXsCQR7sKo,89.24,164.98
wgSze6KwoGCH,34gRYtryKmFg,2ZJaGRSW74BZ,290.0,20.39
CBsPvZpAfrH1,hEf109PwcxAq,l1pYW6GBnPMr,57.89,30.66
1Vlc1Hv0FnKV,7a2JQPwYiM1v,2UV2zaeUhNyA,125.46,46.26
XHDaQJeTadhs,rZ5pT7KeDGN2,coi9xkdo66JI,383.9,16.36
U1o73uwxSJfb,10L2iYzQO5ip,1tQEjUJuOyJ8,154.0,27.06
JReru6WCWYRd,Z2X9RgoeYqaj,5Ja2lH0N2OZt,194.87,36.02
PiPT46SF04jM,Dz4XQ9r6t4Hg,qMSMJjxggK58,125.46,9.93
21BwHhzfaKnA,E9UgM2MvSJ8l,wAgnN3eGF2Af,18.42,96.71
qwBqdyAMJTTX,iUMmZb8oh0qu,P2nCHWuo0HC0,44.9,34.71
VcpS98hS3cUY,XVyIVySiwQvZ,4cJY064rRFhL,2799.65,11.04
GZHiJcItdnm9,XBmuDbI7gO0Q,Dq9vmUTxeFxh,116.11,13.92
2k4GyZbyDxBv,8kUYWjdaVCxf,oI8R7WsNWWBc,50.21,5.59
QVS1Sr0aW1hS,HpaXn6j0NvuV,3Q4DoxWsVAXa,259.91,37.29
UCY9zAfdL18t,9vla7fR5G19l,ebluER1nIuqZ,22.2,19.18
iqcYA1puQEGQ,LL7B4A1mF9XR,8CQ9epWunOJD,124.99,67.11
LJ3pSht4ucwy,FkDNIFiX19cI,FcrnIEqLCqVq,16.9,82.44
o0cNEsmNO5AJ,KGHXuQ9KaPZp,O04i82YS0uAJ,53.99,60.02
LOOWln1CvEU2,8KrXcnTforiz,Ub0kpon5jhoT,21.96,6.87
MOkbPZiju3KV,tjMcmgnoYuYm,dueCajRNsGcT,36.5,31.0
bqTNL1iIvnmi,F8byY1l69FJn,VZmgxK6ws7Pt,48.99,47.55
h3YnBae1BcRW,KFuPwSsJH9FK,K0qPVGdA91KO,252.99,102.2
JgzQYCKxizzH,H6EbpVsFlm5M,AHG0TE6bRNNY,139.9,70.82
lj8XMmykhPHy,SitPMWGsmpa4,WUOUhAYcu4tr,13.97,77.19
jMwmaoNQPlxi,1yTguRUYGNam,NSTd0PXlulDm,2799.65,9.07
9NYT0FHoX42H,v9Eij7zdC4hi,rjo6pZECXZU7,100.21,32.75
UiOh1UWrL6AD,z5zb5bvO3jJi,V0koygjO8uRW,188.8,97.74
uwbCz2PnNNQp,P3UmRv6uzzeh,DaJwquLc9yW8,136.4,74.43
0Oe8tpPmyiwe,s2qapZswfmV4,l1pYW6GBnPMr,48.99,32.34
YzQz6IPRc1cc,6DqxyRfaLCsD,Fvlm1I7CAQnv,676.97,132.94
KpaF6iVfKBMz,Bgx7bBLNxWHN,8CQ9epWunOJD,24.62,50.28
ptyYK58GDs7c,XMmj9IiAd6RL,JX4iwTS6jjJU,42.89,34.33
1ORtrmjywLby,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,18.4
D6IZz44M5tqI,6iRt3xkMvze8,EGW4UK5bOeEZ,91.33,48.85
F2j2zUXDcSNc,CSYOChmNpBCr,Ty2rCht628LC,966.9,21.93
Kbu55RHFzyrc,D1EqxuLYANmg,ceLyg2V6lyl7,11.77,77.77
T6UC4IkHVhwR,GJ3P3WrFUeOX,9fFFM6RBxCkT,116.11,6.08
4zcf5OPvCEMI,DePcXR3tteCm,66O92FkKsKzb,11.7,20.9
IasW4nIoRAIv,1NPpfRuxHxBw,0LjmES9V5fHW,329.93,43.59
EV20RjwpUh0W,MRsqmZmNZklu,bI5cDrYjs9Qa,30.48,43.54
RdzPYSsJnfrn,Cf0ozOaWfJyb,MxsQfJ8V3Wj7,820.05,49.72
DAoREkBT0GRq,6OwUX5YUNVzf,2Vzr14MB7bRD,849.5,56.94
oE7LQzTuS5Dr,u2Ge4vuNq8zN,Ke626yR3oT5B,279.0,57.12
IMfLLR0ZzDpj,7iLVLgP03C2E,v7C619QzbXVy,109.6,33.9
KeGPrcHRbT6O,28RvX8yjWvVL,s9Ap66XXdU8V,26.85,18.67
ZUsUpM8mbEcX,NcI6mmzlbGkF,sy3UOM6rbxlI,509.99,15.4
y9OO6hm9m9mI,Sx9XdlgmwLM8,HQ4j3Fr6B61e,749.0,57.56
McyWmKobEaSW,ruksAzpogPAJ,yGbPyLPc8PmT,106.74,37.89
8Il6MNdgCIZK,sCONCvmO1cEY,0Mzbc3aACMOQ,159.9,67.84
ny0AwGf1wP4Z,PSmFZQYqJgUn,mfE47TAJF4NL,14.7,29.41
g4OWeAPg6pin,awcZR0LGOAoM,q1Q2n7nr6h9B,117.56,86.74
GPvfeUdZ6x3l,Qf3jXDCJPvkJ,HaUIinFOemaU,154.0,134.17
OQm8NgiD82SN,fZb4iwYBFjZ7,8Wa4TXXm4Hcx,97.77,47.55
suXRQHq53qbu,owcxMrN4teAJ,yGbPyLPc8PmT,49.38,19.86
QYlvXdKPhJhE,AMsYZdd08TpD,qdZFE3HAvLdk,802.14,84.59
sDth8Il9XVTP,wGtSb0qa15YW,8rHUnSQeQcMj,223.51,59.15
RzY2FvZUbC4P,0slwEGJJwYZy,ohSnplkhmSF0,411.0,32.24
wsqItf97u0re,gMq93exLAw1a,qI9UblMbsm1o,26.3,29.74
rfkSe2bjiEUk,Hx2UYycUc9zm,BGPWBRIq3VJB,635.9,43.02
pbcUcwYFdy91,6ZHWxtJBixUo,eQPwMkDRktrC,56.89,37.91
LMhhHZlOcgBc,PWl2yBtu82h0,TuPm19CMKvrM,117.56,25.26
hcbO0jL2GD4I,WDYri9lChEbH,AB7hBpnwGgOt,68.1,61.03
2E3lopGwFXiD,VyB3p1TKLWGf,2IRnDdooRzAF,231.27,24.82
9JxuHg6MMbjR,Jd64ZsA9or2n,nQlmkVGs3xYh,399.2,38.63
fYpe4tUg228s,BmlArwsBhESM,rTKC7c3Tt984,26.77,7.66
vUPTMN7Pt8HA,Ed6oOqiQ4dIw,kiirS0of7bJI,144.56,3.14
6z0h619h0KNr,HQBpiL5jX82T,yHsOFiqVrV1u,198.5,171.5
JFwV7bLI1ADi,BTBSJ1TufNTC,ARNPJQjYTDDb,403.9,61.32
mRP2jKZGhPlw,6DPnIXBIdnpI,sUbCM3c2gFML,197.5,60.35
bwH0ju1ZxDr1,yHNbJN42TBER,OdnRCxXEzI4n,820.05,110.14
vccZpOI2NniS,DsP0QUh8tgta,2Vzr14MB7bRD,509.99,60.15
OQHA1QVa6mfh,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,87.77
gEDjFK5nZPzd,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,12.59
T2JqVdO1ipM9,KbN9lsh9uJef,QZGYZHmzukoV,12.02,47.55
eP1NwfwvbcOj,pWoCB3wduEGo,YpwcdK7kZbh0,100.0,29.36
hOCkz6Z2CJjX,LAYO9V5XwW1T,K0qPVGdA91KO,148.5,43.96
3NUXjNMCyUpX,AeseH0Te6atq,PXiSfwHphlHI,335.99,33.9
U6bpvIZq9gUo,hfEa3c65LTA2,0Mzbc3aACMOQ,319.29,15.54
vmziDodBW2jV,ntV3wn7RFntf,8cMMpAAFEsxE,277.47,89.34
2JK6oVb8snSR,YEYBZquNx502,sHHmuXxVQj7Q,296.9,18.06
5fYBRcHqtgBX,Ku3LEgvPaVOo,HQ4j3Fr6B61e,29.8,43.58
1hiVmEY9rOW3,PksLXlaEE4Xx,ffUNNLStwOip,820.05,47.55
A6rPljSBJeEX,70qYOKEeXBeI,hLW5pG3JWHbF,495.0,37.68
Mdl6jjSipwtv,osFs67E61gBd,77p2EYxcM9MD,119.88,47.55
VGINvQrp0XRb,8kUYWjdaVCxf,oI8R7WsNWWBc,50.21,70.82
dWelpwU4Hi0v,q523bxwafb4W,CysPaGRxlb8M,136.97,27.78
7T4xomL38hZz,vKhzx0UChCm0,yWUu6WhwFUAg,357.0,25.69
qpF4jt82YnKm,ewgC10YIV6ZC,YRYlK9uqyLE6,236.52,73.11
PgGR48wAwNhG,Pb29t2XBfP6Q,2a07LobkzHUx,692.0,47.73
ptehK2iphyPO,hpHCXLhysZkh,ruq0u2ZpAMDr,70.23,10.85
2gdk4shd4ZQ0,OYSkrpN3opWx,EwsohIZnIdjV,153.75,60.07
2Qf197O5yKK9,LUC27pwZQect,5YpZRhwM0e0V,156.3,22.18
vA5dOCojLCxV,X0ypRdephnis,vjJ7Vc2lwVIM,404.88,30.87
hiYz3sDiOmS1,5RbcHQdSdXZY,xbr8ZnHWrWgb,3089.0,14.86
cOR9lb1L8gAv,euvCVFBKH8Qa,YRRzoYYlcm7A,83.36,34.33
FAcEH9tAzjds,WlXp69KigvjV,l1pYW6GBnPMr,820.0,32.34
qeX7Rj4elPJn,8Kpt5cEh9yda,pobgyzYI90D3,966.9,12.84
EM64DZQg5p0z,eFcBthrBEmVR,ARNPJQjYTDDb,399.2,12.28
DiHeroTDtpgN,tB8IZoMPOauu,8CQ9epWunOJD,337.0,50.28
rorBGa81WvOQ,uValkJsaj2Ne,Dq9vmUTxeFxh,57.89,20.51
0k77TqZ8jRWN,QyUKjjxZ0o5g,Dq9vmUTxeFxh,65.06,13.92
0e8LuNw3X3as,GfkNEMZzjB15,TRcQ55ynAFlI,17.5,20.39
ZoVq8FiAKGAY,4ceNV5Qn3tT7,e04MSACAuPpW,42.89,30.16
6Kr278wXQWN1,185Rjb6Jfv2E,EqPcJSwcfSMn,100.0,16.76
TsrBVmUAaiXh,dLWVQBeAOEh2,vmUdCiLPoz75,395.6,11.39
vX5vxX4d2lav,oszbaaMMbVSv,OnC6iPAbNc8Z,26.91,47.55
Y9ND6BdL5ldD,gQnYLpIMhP0t,EGW4UK5bOeEZ,410.0,30.34
psXVrsc2iZXO,fmDXCfT8uVVz,ruq0u2ZpAMDr,142.14,101.29
OzIJFuiUdb8c,NOt1FO6Ocb2f,2Vzr14MB7bRD,75.25,38.92
dXMqImZmUewk,ojwXUTbHaF2m,MrnDWxZVVLrO,465.0,25.74
XRCfysMNjjUj,k1G4RHt3R7Nk,K0qPVGdA91KO,1589.0,51.45
G3eMyz5q7lt0,vy52fMj7mtv9,JX4iwTS6jjJU,42.89,47.55
cdjztCpDkFBX,huOtiYFnpes9,CYe0rVOTbNZ3,465.52,63.44
4xSdfW1I0CwX,NOt1FO6Ocb2f,2Vzr14MB7bRD,75.25,38.92
cmx3T73TaRr1,580skYzmsQD4,2Vzr14MB7bRD,290.0,42.49
sOrjabi7Sp2n,rCGk3wgcBYnh,kjxg8iwrBzpD,114.62,73.45
S0DBuv70ge7R,YVSyRfnKrjcN,CYe0rVOTbNZ3,181.56,47.55
LnG4SAlTftFb,RzeqSEMQ5lZX,kku6xzBYlORI,29.86,70.82
Vl6QuiTHeD0U,GTdZktabOCtW,xqS6FkG5qqve,509.99,20.9
SVi9YivEvuri,VLFoixZYA5dH,YRYlK9uqyLE6,229.0,36.52
ujHI9PXF9Ae1,yMKqu3ZcPGjq,cYJkVT6fDynQ,98.6,30.66
Kgn3bTsve3yA,RhA46WUZjRbx,UOGIrJtSldvd,368.9,63.92
KJvzs2gVH0dn,315GUmCxzoRE,NFUo7mzHc8co,213.0,74.27
T7Uf7fzu39K8,LvVLoviRuMnb,RrhUJPd2xCYy,6.33,63.44
0DTf5YESNJuD,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,61.25
wu6Xj2o0gg6Q,EiABcFmc4JwX,AaoKSXhBsNmR,34.38,27.23
VlpwO3mcnC9s,KIYt8ODpiQyI,TBkUw9PKrND5,340.8,37.07
c7ofwOJuhwjf,Hql5NoBNI8SA,zhfqHH2Tkc7w,497.99,47.55
mA8QqEkaAzfL,bHS1Ps80BJR6,QCbCIhV5j7mH,19.3,96.71
Ncafnx6Xms5G,X9sl5gbsIDb6,RKad98cTxhSb,100.0,18.41
EPH7FR94dXiu,XhtgQjc1En5C,m6IJZtqbZBZn,475.0,33.9
QSqUGS6HJRxF,tB8IZoMPOauu,8CQ9epWunOJD,337.0,50.28
su8Ll9AoGA3K,j4WGTbJtEqnQ,QwTHQ3NRUJGs,128.99,28.93
CVgC8wikq69g,OuQqquC8NK0f,xVqnZmeeaibQ,17.91,26.72
HEVW5LlLbtFS,FOdgABJRGXrS,XLxN4hdOlYco,820.0,32.34
fWHuChgYII6Z,1FNaSJpPaypm,C3gKEngLJiFT,692.0,19.3
WWzC3h1TqFEJ,Jzu3OmdqDqx6,nQlmkVGs3xYh,26.85,37.68
jbMwHKaeJNou,ro08JPncYzLh,r7VxefoTVHbb,509.99,11.9
enNHoHDdFXV9,Oe9RxwZQV7Ks,KH9VVC2iPaCb,42.89,161.82
gzhbZkfMYZ8x,XRTW1ws3YQQD,o3mzGuHRa5wr,385.61,30.29
LyoLVWQP6xGO,ZcP7DwVTLKFt,yHsOFiqVrV1u,34.0,110.61
ksBzHmTxfy9I,CMowZ7YlyhBa,1bok87t4PI1j,82.64,9.83
zr2X8GKuErMp,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,47.85
uLYXOujPgFTf,rLkyneOy1Tq7,16pMg4KJ3hIj,111.27,67.11
TLaKMhx9oV9t,1dUyZhYSrQQM,l1pYW6GBnPMr,475.0,30.66
Nf322WE2OBbT,q0IJyjGCcfqt,vmUdCiLPoz75,692.0,21.65
0uBgHQN2UO3u,1T7xSqhN7t3z,R4J11JRqtn5M,1001.0,80.84
1SsqviSnN8Rt,dooIJeivMlv6,KH9VVC2iPaCb,145.99,11.33
eo0nXUbN0EUe,GvBzGCvvIC2D,v4i9GZGfxgTZ,679.0,44.29
xnrc3wHExiz6,v39OtBskmPKj,BfK8XAwCdM0A,0.85,7.54
jzBoVyTWBs8F,1edaUIVffPFF,RsUgQvBvc24M,86.8,67.42
NvLUc3r8HJVT,2162z96UDnz2,d5kLrIXap3Wu,257.6,22.18
7APDmjTGx3aj,dAthuQSZrk9V,tNJnfkCxzhmN,37.89,237.84
XJXvSRQKH5ta,EG4wDSpFyTth,TuPm19CMKvrM,319.29,137.13
mTOMLS0vvumd,LuitPWZLFRX2,nQlmkVGs3xYh,966.9,16.53
FtLmDVkBasN7,4VsMexxejyOw,8LI433LuGPcs,403.9,38.66
bmVto61kSKhf,7tqS6Bau0w8J,yrRN2gKIgYet,167.0,6.08
MfkNhtbsngEO,zc3Kr0vGb4YN,ruq0u2ZpAMDr,128.99,12.59
vHeKZMIzszsQ,DmO4bz7jCvZu,dHUHvmn8Gewy,56.89,52.93
IUolZoajgiXG,5AAoOSvw7bJQ,ARNPJQjYTDDb,238.99,111.47
m62Nqkc0bdOH,ks44GSHLaezh,JWbIVhZWLRMP,100.0,41.63
KeLTM3lr0fW2,VcRU5d314wk8,RlOHlMxGbwXj,148.5,2.63
4ZDQNIjQnMUm,HZTKCt76YBru,hB0eH2oAUtkk,676.97,54.34
Jf4fujNtUXCU,NujxNkjyPwBy,DZhvc9CfEzyj,37.84,56.27
Gfl8LUU2fcQr,0vbEvli2JYJu,RKad98cTxhSb,493.9,86.73
oMuZffa21V4C,OyNjP3ysqnRA,94l6BertAIx7,95.03,29.56
hlQGdIQkcRhg,Kqgfn2UCqWA7,ohSnplkhmSF0,28.82,57.11
PWsgAyOZmk5f,Ht5ioGW8EeEk,vYu5aYeAvyzz,26.2,60.02
3N2MudTjiJGe,gfQMLrtjTX83,BWczKEOZMEFy,38.94,13.14
QxwtmhzwvmDN,aU11PVCdD18D,BWczKEOZMEFy,692.0,100.14
MyjBhp2858vv,KaT0CrrkR3Hz,nt1w9AssyxfU,44.9,40.12
7zfvAd4KqonQ,tICQ7yLO3Szu,fvoKM6Me6D8f,359.6,27.61
zhSyFc8Sxgtd,TSgOtAZYtbTh,BFS9XJPapWv0,319.29,137.13
gS2h7d0P1PZE,MyzTRTxfYTWw,Sxff4PDBw1XG,142.14,53.37
m0TUAKkOnsTj,s284eb92Zw1i,UmQttOWjmUMt,95.03,89.36
wBqS7U61G3Zj,0pW0IKLw9f9p,yHsOFiqVrV1u,344.0,6.81
UmPJuNENjsEC,uLzBIKqrgfXM,2Vzr14MB7bRD,3.5,47.55
2wWkrFHTyvzK,9sdCfnrhQG9O,bI5cDrYjs9Qa,223.51,27.2
S8VdRZoHFzjl,iXJtwfhxQZdE,8cMMpAAFEsxE,1449.5,6.87
03Zn4fMUKrQH,xl7fxh09W8xU,HQ4j3Fr6B61e,310.99,26.48
jW0YBSDjruWi,OcLgL7ZIr95y,JZPhFrxpqDgz,42.79,5.41
U364rOSJP0wK,ZydxPu77uV7r,ESs66EAdIPaF,692.0,14.51
5m9ev7Awaj3S,VDEBigGAwD3J,RKad98cTxhSb,125.46,35.01
PaswhCgssV1x,iijvCQZ0JR0Y,yGbPyLPc8PmT,34.0,36.77
IngPmtxlyKlY,lLmwGLk1BT1f,LLty41IbV7xo,48.78,7.0
a7vsV2BCT4U4,R6oqXazRbyXc,toM4GwguxSFJ,93.75,15.6
iWttwxrnrwiu,6l7BdrT1Y8Qv,AiuMDtTqkCaX,28.82,30.5
220fJBuynTaX,0vbEvli2JYJu,RKad98cTxhSb,95.03,14.25
B56w02hxtfkf,VqruKfrCEzuy,jGbrPrvIPGEG,57.95,12.72
oFObPvwnWuTs,SvW8FcwBD7tX,coi9xkdo66JI,99.35,61.47
g6hKx8P5XrqJ,0dTrfzZrfEZO,Uhxp4jLBVzJq,551.0,51.28
45FFGYwzAMk7,uXGfyh7s5dHh,l1pYW6GBnPMr,820.0,70.82
RfUrjAX4QFTG,Y9RZLlJmz7ht,8rHUnSQeQcMj,38.94,3.51
P9PPjY6NB8HN,zhj4RdeMlMqq,YVBAT3QqF9Qj,389.89,46.63
bpSGwM9D7PKn,oNO8AbVySUlF,05nIYpVrMwiz,453.7,22.18
99gDFnE3oaXT,aQyhBqlqqA99,AtrLVfFKyuAA,69.7,26.88
HnCc2eB46a3z,ka8V60xGQPku,EGW4UK5bOeEZ,58.1,29.37
ZnASPLKm8NOF,bCk4GH4hlq3x,lAnSOSAjk3Uz,109.82,13.59
P5g4Nr0dx6yt,uhR7YKVFm3CF,K0qPVGdA91KO,161.0,43.34
1yR8p5DY9vgQ,jz0kKxMKpljM,nKBsxjDoWKEM,4.5,30.66
qgLnJg9rmPLh,B0rUdtZEsmhb,aFLwzlMNYqul,111.27,38.66
2fGrJZ6k17hm,YBrR06wYl7cq,KuAw4s0oQsrP,538.9,64.19
POFfBJKUuSH0,5FR7hmu6SSxe,ojNwdeff5jwc,362.45,21.18
NNhPwe7iKguV,J35DpUqnzL0x,qeM9i4J3ypy2,238.99,14.85
BIuXkHQfUsBV,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,4.9
JhIc2rQ1xlZr,FoP8SRAgxmJR,eDIK6kE1oLyc,54.95,50.28
sAWC32otCPx7,ssZQDTdv1ISb,Zj36u9uWzYUi,49.76,39.12
D3TBtzMsBya8,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,17.44
SyCZRyzU0iNf,AGbP4hwfqmMs,ifxCRnLMwwNK,749.9,58.51
2bswvFVyHjTu,gBhb4hk2IHkJ,BGPWBRIq3VJB,106.74,72.67
y1EQH52wjLw1,xt8RZiiihdVP,yKLv906bPfTs,820.05,51.45
vsETqciibb4G,p5fiYQTF4Myl,RFMenJSKu8hK,67.9,61.32
STgeUiQyU8jy,ohB1X6dP089T,cggBY4u0xwoI,509.99,41.41
JIUdL5Z4U1E4,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,34.6
NJwApFEi5T35,NSfUnfk91LWY,EGW4UK5bOeEZ,676.97,18.89
9OAz1n6E1myO,p7IucsOQSgMe,6wUcyD899kOA,36.5,6.87
QKDZXchzpyei,OYL9lNDb2Xmp,N32MgQgsAb11,59.88,50.28
